Code;name;PBS2020_sum;PBS en 2020 - estimation (*=oui);PBS2020_mean;PBS moyenne en 2020 - estimation (*=oui);SAU2020_mean;SAU moyenne en 2020 - estimation (*=oui);SAU moyenne : variation absolue 2020-2010;SAU moyenne : variation absolue 2020-2010 - estimation (*=oui);SAU en 2020;SAU en 2020 - estimation (*=oui);Exploitation2020
85039;La Bruffière;10295;;381.3;;122.3;;36.3;;3303;;27
85040;La Caillère-Saint-Hilaire;1848;;184.8;;56.2;;10;;562;;10
85041;Cezais;5099;;339.9;;72.4;;5.8;;1086;;15
85042;Chaillé-les-Marais;5401;;234.8;;134.5;;17.3;;3094;;23
85045;La Chaize-Giraud;37;;36.8;;42.2;;15.4;;42;;1
85046;La Chaize-le-Vicomte;12261;;314.4;;89.7;;8.6;;3500;;39
85047;Challans;16257;;312.6;;69.2;;4;;3596;;52
85049;Champagné-les-Marais;5496;;183.2;;125.6;;21;;3769;;30
85050;Le Champ-Saint-Père;1617;;124.4;;83.9;;18.3;;1090;;13
85051;Chantonnay;17234;;420.3;;133;;25.4;;5455;;41
85053;La Chapelle-aux-Lys;4888;;376;;91.9;;34.8;;1195;;13
85054;La Chapelle-Hermier;1414;;117.9;;55.1;;-7.4;;661;;12
85055;La Chapelle-Palluau;1551;;221.6;;139.4;;57.4;;975;;7
85056;La Chapelle-Thémer;3391;;226.1;;87;;-3.9;;1305;;15
85058;Chasnais;102;;102.1;;123.8;;15.3;;124;;1
85059;La Châtaigneraie;727;;80.8;;67.8;;15.2;;610;;9
85061;Château-Guibert;5253;;238.8;;116.2;;32.8;;2556;;22
85062;Châteauneuf;3684;;216.7;;75;;-3;;1275;;17
85064;Chauché;21712;;586.8;;81.6;;21.4;;3020;;37
85065;Chavagnes-en-Paillers;16931;;368.1;;75.7;;21.3;;3481;;46
85066;Chavagnes-les-Redoux;3260;;326;;103.9;;33.6;;1039;;10
85067;Cheffois;11135;;412.4;;56;;8.4;;1511;;27
85070;Coëx;9239;;318.6;;109.6;;26.9;;3177;;29
85071;Commequiers;11406;;438.7;;109.8;;34.5;;2855;;26
85072;La Copechagnière;2183;;311.9;;100.3;;12.4;;702;;7
85073;Corpe;4572;;217.7;;112.6;;22.7;;2366;;21
85074;La Couture;376;;187.9;;131.9;;55;;264;;2
85076;Cugand;3150;;286.4;;53.2;;-35.1;;585;;11
85077;Curzon;2104;;210.4;;114.1;;-1.4;;1141;;10
85078;Damvix;684;;97.7;;62.2;;15;;435;;7
85080;Doix lès Fontaines;6651;;302.3;;120.4;;8.5;;2648;;22
85081;Dompierre-sur-Yon;7112;;323.3;;89.8;;1.5;;1976;;22
85082;Les Epesses;7652;;273.3;;68.5;;18.5;;1918;;28
85083;L'Épine;525;;175;;19.9;;2.7;;60;;3
85084;Essarts en Bocage;35077;;365.4;;72.9;;17.5;;6998;;96
85086;Falleron;10924;;496.6;;84.2;;16.3;;1853;;22
85087;Faymoreau;119;;39.6;;49.2;;-48.4;;148;;3
85088;Le Fenouiller;5336;;667;;158;;35.5;;1264;;8
85089;La Ferrière;8858;;260.5;;100.5;;12.9;;3418;;34
85090;Sèvremont;31954;;298.6;;69.6;;13.6;;7444;;107
85092;Fontenay-le-Comte;2332;;155.5;;94;;8.3;;1410;;15
85093;Fougeré;3577;;223.5;;91.8;;26.8;;1470;;16
85094;Foussais-Payré;9100;;313.8;;117.8;;45.7;;3417;;29
85095;Froidfond;12375;;727.9;;123.2;;31.4;;2094;;17
85096;La Garnache;12418;;275.9;;85;;8.1;;3825;;45
85097;La Gaubretière;11316;;342.9;;75.3;;14.5;;2484;;33
85098;La Genétouze;1762;;220.2;;102.7;;-8.4;;822;;8
85099;Le Girouard;4284;;329.5;;100.4;;28.6;;1306;;13
85100;Givrand;925;;231.1;;151.4;;13.7;;605;;4
85101;Le Givre;860;;172;;140.4;;49.8;;702;;5
85102;Grand'Landes;2008;;251;;69.3;;-14.5;;555;;8
85103;Grosbreuil;7083;;262.3;;106;;-11.3;;2863;;27
85104;Grues;4409;;176.4;;144;;-8.1;;3599;;25
85105;Le Gué-de-Velluire;2267;;206.1;;78.8;;-11.9;;866;;11
85106;La Guérinière;247;;123.6;;16.8;;8.5;;34;;2
85108;L'Herbergement;3210;;321;;110.4;;29.3;;1104;;10
85109;Les Herbiers;39433;;390.4;;66.8;;14.7;;6749;;101
85110;L'Hermenault;506;;84.3;;56.4;;15.3;;338;;6
85111;L'Île-d'Elle;3420;;244.3;;82.2;;-1;;1151;;14
85112;L'Île-d'Olonne;1210;;110;;70.4;;8.9;;774;;11
85113;L'Île-d'Yeu;469;;52.1;;14.4;;5.2;;130;;9
85114;Jard-sur-Mer;1105;;221;;138.5;;-52.3;;693;;5
85115;La Jaudonnière;3591;;399;;125.9;;37.2;;1133;;9
85116;La Jonchère;2029;;184.5;;133.6;;2.4;;1470;;11
85117;Lairoux;2305;;329.2;;141.7;;42.9;;992;;7
85118;Landeronde;1900;;190;;96.1;;38.3;;961;;10
85119;Les Landes-Genusson;13386;;461.6;;88.7;;30.1;;2572;;29
85120;Landevieille;1998;;285.4;;112;;28.9;;784;;7
85121;Le Langon;4155;;277;;145.8;;54.1;;2187;;15
85123;Liez;274;;274.4;;250.8;;205.1;;251;;1
85125;Loge-Fougereuse;3872;*;322.6;*;67.7;*;15.7;*;813;*;12
85126;Longèves;3043;;234.1;;124;;34.2;;1612;;13
85127;Longeville-sur-Mer;4507;;250.4;;200.4;;91.1;;3608;;18
85128;Luçon;1561;;111.5;;112;;16;;1568;;14
85129;Les Lucs-sur-Boulogne;14553;;355;;120.2;;25.4;;4929;;41
85130;Maché;11755;;653.1;;85.5;;4.8;;1540;;18
85131;Les Magnils-Reigniers;1154;;88.7;;88.7;;25.6;;1154;;13
85132;Maillé;1486;;135.1;;78.5;;19.8;;864;;11
85133;Maillezais;2327;;166.2;;117.8;;-16.8;;1650;;14
85134;Mallièvre;0;;N/A;;N/A;;N/A;;0;;0
85135;Mareuil-sur-Lay-Dissais;4010;;267.3;;115.1;;-4.5;;1726;;15
85136;Marillet;1397;;698.5;;121.1;;58.3;;242;;2
85137;Marsais-Sainte-Radégonde;4970;;451.8;;100.1;;-0.3;;1101;;11
85138;Martinet;5694;;355.9;;139.7;;38.6;;2236;;16
85139;Le Mazeau;1148;;229.5;;147.6;;73.7;;738;;5
85140;La Meilleraie-Tillay;4717;;248.3;;90.9;;24.2;;1728;;19
85141;Menomblet;12492;;356.9;;66.6;;9.7;;2329;;35
85142;La Merlatière;4494;;374.5;;100.1;;6.5;;1201;;12
85143;Mervent;1161;;129;;56.5;;-2.4;;508;;9
85144;Mesnard-la-Barotière;3426;;228.4;;58.1;;6.3;;871;;15
85145;Monsireigne;3591;;189;;60.2;;10.1;;1143;;19
85146;Montaigu-Vendée;29000;;333.3;;87.5;;21.4;*;7614;;87
85147;Montournais;6717;;258.3;;95.1;;15.4;;2473;;26
85148;Montreuil;2139;;356.4;;127.9;;25;;768;;6
85149;Moreilles;942;;188.4;;113.3;;16.1;;566;;5
85151;Mortagne-sur-Sèvre;4399;;293.3;;88.4;;24.8;;1327;;15
85152;Les Achards;8917;;297.2;;114.5;;10.3;;3436;;30
85153;Mouchamps;11894;;283.2;;89.8;;21.4;;3772;;42
85154;Mouilleron-Saint-Germain;7945;;378.3;;103.8;;34.5;;2181;;21
85155;Mouilleron-le-Captif;2166;;196.9;;138.1;;33.1;;1519;;11
85156;Moutiers-les-Mauxfaits;1005;;143.6;;125.1;;-78.6;;876;;7
85157;Moutiers-sur-le-Lay;1385;;125.9;;106.6;;21.7;;1172;;11
85158;Mouzeuil-Saint-Martin;3198;;228.5;;120.2;;13;;1683;;14
85159;Nalliers;4330;;180.4;;111;;10.9;;2664;;24
85160;Nesmy;2416;;219.7;;138;;66.1;;1518;;11
85161;Nieul-le-Dolent;4226;;325.1;;143.9;;35.3;;1871;;13
85162;Rives-d'Autise;8951;;255.8;;125.6;;-4;;4396;;35
85163;Noirmoutier-en-l'Île;3707;;142.6;;15.2;;-1.6;;396;;26
85164;Notre-Dame-de-Monts;447;;55.9;;53;;-7.3;;424;;8
85167;L'Orbrie;445;;445.4;;288.8;;83.8;;289;;1
85169;Palluau;262;;131;;92.6;;-14.8;;185;;2
85171;Péault;2722;;340.3;;102.1;;16.1;;817;;8
85172;Le Perrier;2269;;119.4;;119.8;;37.6;;2276;;19
85174;Petosse;2040;;145.7;;75.4;;11.7;;1056;;14
85175;Les Pineaux;4308;;538.5;;166.1;;25;;1328;;8
85176;Pissotte;412;;102.9;;47.2;;5.9;;189;;4
85177;Les Velluire-sur-Vendée;6019;;354.1;;92;;15;;1564;;17
85178;Le Poiré-sur-Vie;10493;;198;;109.8;;22.1;;5820;;53
85179;Poiroux;3360;;160;;84.3;;24.4;;1770;;21
85181;Pouillé;2312;;192.6;;116.7;;22.8;;1401;;12
85182;Pouzauges;11640;;388;;80.2;;20.6;;2406;;30
85184;Puy-de-Serre;3363;;420.4;;53.1;;13;;425;;8
85185;Puyravault;13195;;2199.2;;122.5;;-3.4;;735;;6
85186;La Rabatelière;4073;;452.5;;68.8;;8.9;;620;;9
85187;Réaumur;6762;;338.1;;84.3;;24.4;;1685;;20
85188;La Réorthe;4292;;330.1;;61.6;;-1.4;;800;;13
85189;Notre-Dame-de-Riez;3892;;353.9;;88.5;;8.7;;973;;11
85190;Rocheservière;4450;;234.2;;107.8;;31.4;;2048;;19
85191;La Roche-sur-Yon;7438;;155;;80.2;;9.5;;3848;;48
85192;Rochetrejoux;2550;;196.2;;70.7;;19.5;;919;;13
85193;Rosnay;2121;;212.1;;72.3;;27.9;;723;;10
85194;Les Sables-d'Olonne;3141;;112.2;;69.8;;18.3;;1955;;28
85196;Saint-André-Goule-d'Oie;14432;;601.3;;53.4;;12.5;;1282;;24
85197;Montréverd;17453;;471.7;;102.2;;26.3;;3783;;37
85198;Saint-Aubin-des-Ormeaux;4485;;280.3;;54.5;;2;;873;;16
85199;Saint-Aubin-la-Plaine;955;;190.9;;128.5;;-11.4;;643;;5
85200;Saint-Avaugourd-des-Landes;2355;;235.5;;96.7;;-7.2;;967;;10
85201;Saint-Benoist-sur-Mer;1312;;187.4;;144.2;;19.3;;1009;;7
85202;Sainte-Cécile;8427;;271.9;;94;;29.7;;2913;;31
85204;Saint-Christophe-du-Ligneron;11998;;461.5;;85.6;;19.8;;2226;;26
85205;Saint-Cyr-des-Gâts;3121;;260.1;;121.2;;61.2;;1454;;12
85206;Saint-Cyr-en-Talmondais;438;;54.7;;54.6;;-4.1;;437;;8
85207;Saint-Denis-du-Payré;799;*;88.8;*;84.8;*;-25.1;*;763;*;9
85208;Saint-Denis-la-Chevasse;16394;;565.3;;126.8;;33.7;;3678;;29
85209;Saint-Étienne-de-Brillouet;9007;;428.9;;105.7;;21.3;;2220;;21
85210;Saint-Étienne-du-Bois;7331;;261.8;;82.7;;30.4;;2317;;28
85211;Sainte-Flaive-des-Loups;5505;;239.3;;107.8;;17.9;;2479;;23
85213;Rives de l'Yon;8467;;169.3;;76.7;;10.1;;3835;;50
85214;Sainte-Foy;1550;;516.6;;220;;86.9;;660;;3
85215;Saint-Fulgent;17551;;373.4;;60.3;;12.7;;2834;;47
85216;Sainte-Gemme-la-Plaine;6631;;213.9;;131;;28.8;;4061;;31
85218;Saint-Georges-de-Pointindoux;2140;;305.7;;129.6;;57.9;;907;;7
85220;Saint-Germain-de-Prinçay;5428;;387.7;;175.4;;51.3;;2455;;14
85221;Saint-Gervais;3589;;163.1;;68.7;;17;;1512;;22
85222;Saint-Gilles-Croix-de-Vie;0;;N/A;;N/A;;N/A;;0;;0
85223;Sainte-Hermine;7267;;259.5;;107.5;;24.9;;3010;;28
85226;Saint-Hilaire-de-Riez;3179;;144.5;;80.9;;35.7;;1781;;22
85227;Saint-Hilaire-des-Loges;6022;;223.1;;109;;21.7;;2942;;27
85229;Saint-Hilaire-de-Voust;6712;;305.1;;70.9;;10.4;;1560;;22
85231;Saint-Hilaire-la-Forêt;1008;;144;;88.7;;-2.8;;621;;7
85232;Saint-Hilaire-le-Vouhis;6948;;315.8;;94.6;;45.3;;2081;;22
85233;Saint-Jean-de-Beugné;1887;;471.7;;182.9;;62.7;;731;;4
85234;Saint-Jean-de-Monts;3008;;91.2;;89.2;;13.6;;2944;;33
85235;Saint-Juire-Champgillon;3140;;209.3;;84.7;;6.8;;1270;;15
85236;Saint-Julien-des-Landes;3516;;219.8;;80.9;;-35.8;;1294;;16
85237;Saint-Laurent-de-la-Salle;3449;;215.5;;86;;12.8;;1376;;16
85238;Saint-Laurent-sur-Sèvre;3138;;261.5;;71.4;;12.9;;857;;12
85239;Saint-Maixent-sur-Vie;2062;;294.6;;151.7;;40.4;;1062;;7
85240;Saint-Malô-du-Bois;6561;;285.3;;66.7;;21.9;;1534;;23
85242;Saint-Mars-la-Réorthe;5764;;443.3;;46.8;;9.8;;608;;13
85243;Brem-sur-Mer;1439;;119.9;;64.4;;14.5;;773;;12
85244;Saint-Martin-de-Fraigneau;4167;;297.7;;87.4;;4.3;;1224;;14
85245;Saint-Martin-des-Fontaines;1215;;243;;108.6;;36.1;;543;;5
85246;Saint-Martin-des-Noyers;10369;;280.2;;73;;22.6;;2701;;37
85247;Saint-Martin-des-Tilleuls;3599;;299.9;;110.2;;31.7;;1322;;12
85248;Saint-Martin-Lars-en-Sainte-Hermine;3325;;255.7;;78.7;;3.9;;1024;;13
85250;Saint-Mathurin;4905;;327;;140.8;;-13.2;;2112;;15
85251;Saint-Maurice-des-Noues;10715;;412.1;;106.6;;17.6;;2771;;26
85252;Saint-Maurice-le-Girard;6933;;577.7;;69.5;;13.1;;834;;12
85254;Saint-Mesmin;6171;;228.5;;77.5;;17.7;;2093;;27
85255;Saint-Michel-en-l'Herm;5925;;185.2;;165.6;;23.5;;5301;;32
85256;Saint-Michel-le-Cloucq;2179;;145.3;;82.4;;19.5;;1236;;15
85259;Saint-Paul-en-Pareds;2642;;203.2;;70.1;;20.2;;911;;13
85260;Saint-Paul-Mont-Penit;1946;;278;;156;;71.7;;1092;;7
85261;Sainte-Pexine;2203;;169.5;;134.9;;50.8;;1754;;13
85262;Saint-Philbert-de-Bouaine;11216;;280.4;;94.4;;20.5;;3774;;40
85264;Saint-Pierre-du-Chemin;12134;;319.3;;57.7;;5.9;;2192;;38
85265;Saint-Pierre-le-Vieux;5817;;264.4;;100.7;;0.2;;2216;;22
85266;Saint-Prouant;1076;;215.1;;129.1;;55;;645;;5
85267;Sainte-Radégonde-des-Noyers;4785;;227.9;;139.8;;16.7;;2935;;21
85268;Saint-Révérend;2829;;257.2;;162.2;;67.3;;1785;;11
85269;Saint-Sigismond;984;;164.1;;77.2;;-33.3;;463;;6
85271;Saint-Sulpice-en-Pareds;2446;;222.3;;100.8;;4;;1109;;11
85273;Saint-Urbain;2082;;148.7;;102.8;;14.4;;1439;;14
85274;Saint-Valérien;2633;;175.5;;105.2;;-10.1;;1578;;15
85276;Saint-Vincent-Sterlanges;1840;;1839.6;;0;;-29.9;;0;;1
85277;Saint-Vincent-sur-Graon;7089;;208.5;;147.8;;24.5;;5024;;34
85278;Saint-Vincent-sur-Jard;1559;;194.9;;105;;6.1;;840;;8
85280;Sallertaine;5744;;174.1;;90.1;;18.5;;2973;;33
85281;Sérigné;2651;;189.4;;107.1;;15.1;;1500;;14
85282;Sigournais;3915;;391.5;;127.3;;48.2;;1273;;10
85284;Soullans;6480;;196.4;;61.8;;11.7;;2040;;33
85285;Le Tablier;1510;;251.7;;104.4;;34.1;;626;;6
85286;La Taillée;1502;;166.9;;141.4;;30.2;;1272;;9
85287;Tallud-Sainte-Gemme;5786;;361.6;;100.9;;22.5;;1614;;16
85288;Talmont-Saint-Hilaire;10643;;231.4;;111;;30.1;;5106;;46
85289;La Tardière;10885;;403.2;;72.7;;20.4;;1962;;27
85290;Thiré;2314;;231.4;;116.7;;8.5;;1167;;10
85291;Thorigny;5477;;210.7;;94.7;;-3.6;;2462;;26
85292;Thouarsais-Bouildroux;2689;;268.9;;85.7;;19.1;;857;;10
85293;Tiffauges;1583;;197.9;;83.8;;46.8;;670;;8
85294;La Tranche-sur-Mer;198;;49.5;;32.8;;-12.2;;131;;4
85295;Treize-Septiers;4363;;218.2;;80.4;;14.3;;1608;;20
85296;Treize-Vents;6658;;350.4;;97.6;;20.3;;1855;;19
85297;Triaize;6008;;182.1;;135.8;;14.5;;4483;;33
85298;Vairé;6923;;346.1;;88.5;;7;;1770;;20
85300;Venansault;6247;;240.3;;115;;19.5;;2989;;26
85301;Vendrennes;3452;;215.8;;55.4;;-28.3;;886;;16
85302;Chanverrie;18929;;252.4;;61.4;;11.7;;4604;;75
85303;Vix;7926;;283.1;;102.1;;29.8;;2859;;28
85304;Vouillé-les-Marais;1732;;192.4;;101.9;;10.9;;917;;9
85305;Vouvant;1608;;123.7;;56.7;;21.4;;737;;13
85306;Xanton-Chassenon;4402;;338.6;;103.8;;14.3;;1349;;13
85307;La Faute-sur-Mer;0;;0.3;;0.2;;-7.5;;0;;1
86001;Adriers;4104;;87.3;;119.8;;2.4;;5629;;47
86002;Amberre;2941;;267.4;;86.3;;18.3;;949;;11
86003;Anché;2171;;241.3;;106.4;;37.5;;957;;9
86004;Angles-sur-l'Anglin;989;;164.8;;181.2;;25.6;;1087;;6
86005;Angliers;911;;130.2;;124.8;;33.7;;874;;7
86006;Antigny;2763;;145.4;;168.2;;-0.8;;3195;;19
86007;Antran;2141;;152.9;;99.5;;1;;1393;;14
86008;Arçay;887;;98.6;;104.4;;26;;939;;9
86009;Archigny;4741;;112.9;;112.9;;19.1;;4740;;42
86010;Aslonnes;3004;;176.7;;121.4;;24.4;;2063;;17
86011;Asnières-sur-Blour;2109;;124;;133.5;;10.2;;2270;;17
86012;Asnois;1527;;127.2;;107.7;;41.3;;1293;;12
86013;Aulnay;806;;268.7;;317.2;;127.3;;951;;3
86014;Availles-en-Châtellerault;535;;107;;104.5;;30.2;;522;;5
86015;Availles-Limouzine;4546;;151.5;;148.9;;44.9;;4468;;30
86016;Avanton;461;;76.8;;79.8;;6.9;;479;;6
86017;Ayron;3631;;172.9;;132.3;;39.2;;2778;;21
86018;Basses;3001;;200.1;;107.9;;31.2;;1618;;15
86019;Beaumont Saint-Cyr;1365;;97.5;;104;;19.9;;1456;;14
86020;Bellefonds;641;;128.3;;126.1;;51.4;;630;;5
86022;Berrie;1644;;96.7;;83.4;;4.3;;1418;;17
86023;Berthegon;561;;187;;98.7;;43.6;;296;;3
86024;Béruges;1370;;152.2;;150.5;;64.1;;1354;;9
86025;Béthines;4235;;151.2;;126.6;;25.2;;3545;;28
86026;Beuxes;930;;116.2;;94.6;;9;;757;;8
86027;Biard;204;;203.7;;242.2;;201.3;;242;;1
86028;Bignoux;314;;78.5;;75.4;;-25;;301;;4
86029;Blanzay;3638;;191.5;;124.7;;45.7;;2369;;19
86031;Bonnes;3231;;179.5;;123.5;;9.5;;2224;;18
86032;Bonneuil-Matours;866;;108.3;;134.8;;42.2;;1079;;8
86034;Bouresse;6135;;175.3;;86.4;;10.9;;3025;;35
86035;Bourg-Archambault;1766;;135.8;;132;;26.8;;1716;;13
86036;Bournand;3027;;178;;97.1;;39.5;;1651;;17
86037;Brigueil-le-Chantre;3946;;127.3;;146.7;;11.4;;4546;;31
86038;Brion;987;;123.4;;132.2;;62.1;;1057;;8
86039;Brux;3212;;160.6;;117.8;;46.9;;2355;;20
86040;La Bussière;1575;;65.6;;82.5;;9.8;;1981;;24
86041;Buxerolles;257;;128.7;;65;;1.1;;130;;2
86042;Buxeuil;521;;74.4;;79.8;;18.5;;559;;7
86044;Ceaux-en-Loudun;3657;;146.3;;103.7;;17.3;;2593;;25
86045;Celle-Lévescault;6928;;192.4;;96;;27.6;;3455;;36
86046;Cenon-sur-Vienne;688;;114.6;;115.3;;-98.8;;692;;6
86047;Cernay;1383;;1383;;232.9;;137.8;;233;;1
86048;Chabournay;1089;;155.6;;135.5;;87.1;;949;;7
86049;Chalais;894;;99.3;;84.6;;28.9;;761;;9
86050;Chalandray;3595;;211.4;;107.6;;22.6;;1829;;17
86051;Champagné-le-Sec;2164;;216.4;;130.4;;29.5;;1304;;10
86052;Champagné-Saint-Hilaire;2740;;94.5;;85;;25.6;;2465;;29
86053;Champigny en Rochereau;9298;;344.4;;156.8;;47.5;;4234;;27
86054;Champniers;2078;;98.9;;86.9;;7.6;;1824;;21
86055;La Chapelle-Bâton;5098;;196.1;;105.9;;26.2;;2754;;26
86058;La Chapelle-Moulière;915;;152.5;;108.8;;-21.5;;653;;6
86059;Chapelle-Viviers;845;;169;;189.3;;12;;946;;5
86061;Charroux;4908;;188.8;;139.1;;38;;3615;;26
86062;Chasseneuil-du-Poitou;1412;;235.4;;267.5;;172;;1605;;6
86063;Chatain;1108;;158.3;;159.8;;46.1;;1119;;7
86064;Château-Garnier;2578;;112.1;;122.6;;25;;2819;;23
86065;Château-Larcher;1269;;126.9;;85;;43.9;;850;;10
86066;Châtellerault;3507;;125.3;;84.7;;23.9;;2373;;28
86068;Chaunay;4942;;176.5;;116.8;;30.8;;3270;;28
86069;La Chaussée;152;;37.9;;57.1;;-35.2;;228;;4
86070;Chauvigny;8331;;198.3;;168.1;;50.5;;7062;;42
86072;Chenevelles;2450;;128.9;;110;;20.2;;2090;;19
86073;Cherves;3197;;152.2;;137.7;;37.3;;2892;;21
86074;Chiré-en-Montreuil;1331;;88.7;;71.8;;-14.7;;1077;;15
86075;Chouppes;2914;;74.7;;69.9;;1.7;;2726;;39
86076;Cissé;1182;;118.2;;137.2;;26.5;;1372;;10
86077;Civaux;794;;132.3;;158.2;;43.8;;949;;6
86078;Civray;282;;56.4;;58.7;;0.4;;293;;5
86079;La Roche-Rigault;3477;;144.9;;92.6;;18.6;;2222;;24
86080;Cloué;2685;;298.4;;113.3;;3.1;;1020;;9
86081;Colombiers;755;;107.9;;106.5;;41.5;;746;;7
86082;Valence-en-Poitou;8281;;133.6;;108.7;;20;;6738;;62
86083;Coulombiers;2316;;121.9;;91.8;;6.3;;1744;;19
86084;Coulonges;1395;;107.3;;137.1;;24;;1782;;13
86085;Coussay;764;;50.9;;46.2;;-7.4;;693;;15
86086;Coussay-les-Bois;1995;;142.5;;123.5;;36.8;;1729;;14
86087;Craon;2531;;126.6;;90;;18.7;;1800;;20
86088;Croutelle;0;;N/A;;N/A;;N/A;;0;;0
86089;Cuhon;1601;;133.4;;140.7;;44;;1689;;12
86090;Curçay-sur-Dive;1523;;190.4;;102.2;;22.9;;818;;8
86091;Curzay-sur-Vonne;2154;;195.9;;101.4;;38.2;;1115;;11
86092;Dangé-Saint-Romain;2531;;115.1;;122.5;;28.2;;2696;;22
86093;Dercé;1908;;173.5;;77.5;;21.6;;853;;11
86094;Dienné;1962;;327;;258.7;;117.9;;1552;;6
86095;Dissay;1254;;418.1;;272.3;;131.7;;817;;3
86096;Doussay;1793;;119.5;;105.6;;43.9;;1584;;15
86097;La Ferrière-Airoux;2403;;150.2;;140.8;;47.9;;2253;;16
86098;Fleix;735;;183.8;;236.5;;59.9;;946;;4
86099;Fleuré;933;;133.2;;170.8;;46.5;;1196;;7
86100;Fontaine-le-Comte;427;;85.3;;105;;26.1;;525;;5
86102;Frozes;1015;;145.1;;115.4;;56.7;;808;;7
86103;Gençay;1;;0.7;;12.1;;-22.6;;12;;1
86104;Genouillé;2129;;106.5;;88.2;;33.1;;1764;;20
86105;Gizay;1141;;142.7;;120.6;;27.1;;965;;8
86106;Glénouze;575;;95.9;;72.9;;6.7;;437;;6
86107;Gouex;1252;;113.8;;128.5;;27.4;;1414;;11
86108;La Grimaudière;4225;;234.7;;107.9;;28.5;;1942;;18
86109;Guesnes;184;;46;;40.3;;-13.1;;161;;4
86110;Haims;1929;;192.9;;181;;19;;1810;;10
86111;Ingrandes;1594;;88.5;;71.1;;25.8;;1280;;18
86112;L'Isle-Jourdain;197;;98.5;;125.7;;-13;;251;;2
86113;Iteuil;801;;133.5;;138.9;;57.2;;833;;6
86114;Jardres;738;;147.7;;123.9;;33.6;;620;;5
86115;Jaunay-Marigny;6165;;198.9;;98.2;;16.9;;3045;;31
86116;Jazeneuil;2759;;137.9;;91.3;;6.9;;1826;;20
86117;Jouhet;1809;;120.6;;136.6;;27.8;;2049;;15
86118;Journet;3684;;131.6;;157.5;;30.3;;4411;;28
86119;Joussé;977;;162.8;;168.8;;68.1;;1013;;6
86120;Lathus-Saint-Rémy;7318;;110.9;;124.2;;12.3;;8199;;66
86121;Latillé;4292;;225.9;;124.4;;33.8;;2363;;19
86122;Lauthiers;1010;;168.3;;191.2;;67.8;;1147;;6
86123;Boivre-la-Vallée;12899;;138.7;;103.7;;20;;9640;;93
86124;Lavoux;1040;;115.5;;123;;24.1;;1107;;9
86125;Leigné-les-Bois;2913;;224.1;;144.5;;21.5;;1878;;13
86126;Leignes-sur-Fontaine;3763;;221.4;;154;;35.4;;2618;;17
86127;Leigné-sur-Usseau;525;;131.3;;132.1;;-13;;528;;4
86128;Lencloître;1635;;136.3;;109.4;;45.9;;1313;;12
86129;Lésigny;1514;;252.3;;172.8;;58.8;;1037;;6
86130;Leugny;431;;107.7;;126.9;;27.1;;507;;4
86131;Lhommaizé;1423;;129.4;;155.9;;24.6;;1715;;11
86132;Liglet;2852;;109.7;;113.7;;-0.1;;2957;;26
86133;Ligugé;580;*;96.7;*;96.8;*;12.7;*;581;*;6
86134;Linazay;3354;;304.9;;101.4;;38.8;;1115;;11
86135;Liniers;615;;55.9;;69.4;;11.6;;764;;11
86136;Lizant;863;;107.9;;81.8;;-9.5;;654;;8
86137;Loudun;15772;;415;;82.3;;16.7;;3126;;38
86138;Luchapt;2088;;109.9;;132.6;;19;;2520;;19
86139;Lusignan;3890;;228.8;;146.1;;41;;2484;;17
86140;Lussac-les-Châteaux;1046;;116.3;;129.5;;60.7;;1166;;9
86141;Magné;1832;;114.5;;126.8;;23.1;;2030;;16
86142;Maillé;1240;;124;;116.6;;5.6;;1166;;10
86143;Mairé;453;;75.5;;101.1;;21.9;;607;;6
86144;Maisonneuve;1327;;94.8;;61.1;;-9.2;;855;;14
86145;Marçay;1824;;114;;101.1;;18.1;;1618;;16
86147;Marigny-Chemereau;842;;105.3;;116.7;;24.2;;933;;8
86148;Marnay;2895;;107.2;;109.5;;13.9;;2955;;27
86149;Martaizé;1850;;115.6;;96.7;;12.5;;1547;;16
86150;Massognes;1094;;136.8;;127.2;;61.9;;1018;;8
86151;Maulay;3137;*;224.1;*;100.6;*;45.4;*;1408;*;14
86152;Mauprévoir;3854;;148.2;;142.1;;28.4;;3694;;26
86153;Mazerolles;1174;;106.7;;87.9;;0.2;;967;;11
86154;Mazeuil;1392;;126.6;;108.8;;30.2;;1197;;11
86156;Messemé;1283;;128.3;;85.7;;15.9;;857;;10
86157;Mignaloux-Beauvoir;826;*;59;*;55.4;*;-48.1;*;775;*;14
86158;Migné-Auxances;2687;;141.4;;112.9;;30;;2145;;19
86159;Millac;2393;;92;;126.2;;32.7;;3282;;26
86160;Mirebeau;1789;;198.8;;146.1;;50.6;;1315;;9
86161;Moncontour;5632;;208.6;;124.3;;28.2;;3356;;27
86162;Mondion;1377;;229.5;;115.3;;28.9;;692;;6
86163;Montamisé;1993;;181.1;;180.7;;68.8;;1987;;11
86164;Monthoiron;549;;137.2;;116.5;;63.6;;466;;4
86165;Montmorillon;3074;;153.7;;151.6;;23;;3032;;20
86167;Monts-sur-Guesnes;793;;88.1;;60.7;;20.7;;547;;9
86169;Morton;724;;181.1;;166.2;;56.9;;665;;4
86170;Moulismes;1457;;85.7;;97.9;;13.4;;1664;;17
86171;Moussac;1712;;131.7;;163.3;;51.7;;2122;;13
